YYYY ,MM ,DD ,SST_MIN ,SST_MAX ,SST@90th_HS ,SSTA@90th_HS ,90th_HS>0 ,DHW_from_90th_HS>1 ,BAA_7day_max
1985,12,6,26.8000,29.6600,29.3700,0.4380,0.1200,0.4643,1
1985,12,7,26.9500,29.5400,29.2800,0.3487,0.0600,0.4643,1
1985,12,8,27.1100,29.4800,29.2500,0.2863,0.0300,0.4643,1
1985,12,9,26.8800,29.2800,29.1000,0.0400,0.0000,0.4643,1
1985,12,10,27.0000,29.2500,29.0800,-0.0167,0.0000,0.4643,1
1985,12,11,27.2900,29.2900,29.1000,0.0080,0.0000,0.4643,1
1985,12,12,27.3700,29.6300,29.2900,0.2940,0.1300,0.4643,1
1985,12,13,27.6300,29.7300,29.6600,0.4500,0.2900,0.4643,1
1985,12,14,28.3900,29.6000,29.5100,0.3663,0.2800,0.4643,1
1985,12,15,28.4800,29.6700,29.5400,0.4300,0.3500,0.4643,1
1985,12,16,28.2000,29.6400,29.4900,0.3490,0.3200,0.4643,1
1985,12,17,28.1200,29.6800,29.3800,0.2374,0.2000,0.4643,1
1985,12,18,28.0800,29.8200,29.6500,0.5161,0.4800,0.4643,1
1985,12,19,28.0000,30.4500,29.9700,0.9932,0.8800,0.4643,1
1985,12,20,27.8800,30.6100,30.1200,0.9687,0.9100,0.4643,1
1985,12,21,27.9100,30.6500,29.9400,0.9387,0.8500,0.4643,1
1985,12,22,27.9900,30.8200,30.0500,0.9065,0.8600,0.4643,1
1985,12,23,27.9600,30.7200,29.9800,0.8494,0.7900,0.4643,1
1985,12,24,27.8500,30.5700,29.9100,0.7355,0.7000,0.4643,1
1985,12,25,27.7700,30.3400,29.9300,0.6235,0.6100,0.4643,1
1985,12,26,27.8000,30.1100,29.7400,0.5523,0.5200,0.4643,1
1985,12,27,27.8900,29.7900,28.7600,0.4523,0.2500,0.4643,1
1985,12,28,28.0700,29.8700,28.8600,0.5994,0.4600,0.4643,1
1985,12,29,28.0200,30.1100,29.5600,0.9919,0.8000,0.4643,1
1985,12,30,28.1400,30.9600,30.4200,1.2406,1.2200,0.6386,2
1985,12,31,28.1600,31.0400,30.5900,1.3990,1.3700,0.8343,2
1986,1,1,28.0300,31.0600,30.3800,1.3868,1.3100,1.0214,2
1986,1,2,27.9800,31.0000,30.4500,1.2952,1.2700,1.2029,2
1986,1,3,28.2200,30.8100,30.4900,1.2510,1.2200,1.3771,2
1986,1,4,28.4000,30.4300,30.2200,1.0248,1.0000,1.5200,2
1986,1,5,28.4200,30.1600,29.2800,0.8839,0.8000,1.5200,2
1986,1,6,27.4300,29.6500,29.3700,0.2332,0.2100,1.5200,2
1986,1,7,27.2500,29.5300,29.3000,0.1306,0.1100,1.5200,2
1986,1,8,27.2500,29.2700,29.0100,-0.0974,0.0000,1.5200,2
1986,1,9,27.3200,29.2800,29.0400,-0.1503,0.0000,1.5200,2
1986,1,10,27.3700,29.1800,28.9700,-0.1919,0.0000,1.5200,2
1986,1,11,27.2500,29.2300,29.0200,-0.1074,0.0000,1.5200,1
1986,1,12,27.2400,29.3000,29.1000,-0.0761,0.0000,1.5200,1
1986,1,13,27.2900,29.3900,29.1300,-0.0361,0.0000,1.5200,1
1986,1,14,27.3400,29.3700,29.1300,-0.0277,0.0000,1.5200,0
1986,1,15,27.3600,29.2100,29.0200,-0.1500,0.0000,1.5200,0
1986,1,16,27.4100,29.2200,29.0200,-0.1390,0.0000,1.5200,0
1986,1,17,27.5100,29.2800,29.0400,-0.1000,0.0000,1.5200,0
1986,1,18,27.5400,29.3000,29.2100,-0.0532,0.0000,1.5200,0
1986,1,19,27.6100,29.2900,29.0700,-0.0613,0.0000,1.5200,0
1986,1,20,27.6300,29.2800,29.1900,-0.0735,0.0000,1.5200,0
1986,1,21,27.6500,29.2700,28.4700,-0.1487,0.0000,1.5200,0
1986,1,22,27.6700,29.2600,28.4300,-0.1852,0.0000,1.5200,0
1986,1,23,27.6900,29.2600,28.4000,-0.2142,0.0000,1.5200,0
1986,1,24,27.6900,29.2500,28.3700,-0.2439,0.0000,1.5200,0
1986,1,25,27.6300,29.2000,28.2900,-0.3110,0.0000,1.5200,0
1986,1,26,27.6200,29.0900,28.2200,-0.3810,0.0000,1.5200,0
1986,1,27,27.0600,28.7900,28.0100,-0.6013,0.0000,1.5200,0
1986,1,28,27.0500,28.7700,28.7600,-0.4161,0.0000,1.5200,0
1986,1,29,27.2000,28.8300,28.7700,-0.3787,0.0000,1.5200,0
1986,1,30,27.4000,28.8500,28.8000,-0.3329,0.0000,1.5200,0
1986,1,31,27.5200,28.6800,28.4900,-0.4552,0.0000,1.5200,0
1986,2,1,27.5100,28.5500,28.0800,-0.5052,0.0000,1.5200,0
1986,2,2,27.2700,28.5400,28.1400,-0.4519,0.0000,1.5200,0
1986,2,3,28.1000,29.6900,29.2800,0.3632,0.2100,1.5200,1
1986,2,4,28.1600,29.5200,28.6600,0.2400,0.0400,1.5200,1
1986,2,5,28.1100,29.3500,29.0300,0.1361,0.0000,1.5200,1
1986,2,6,27.2500,28.9700,28.7300,-0.1255,0.0000,1.5200,1
1986,2,7,27.2400,29.0600,28.7800,-0.0671,0.0000,1.5200,1
1986,2,8,27.4200,29.2700,28.9700,0.1313,0.0000,1.5200,1
1986,2,9,27.6200,29.2100,28.9700,0.1216,0.0000,1.5200,1
1986,2,10,27.3900,29.1500,28.9200,0.0797,0.0000,1.5200,1
1986,2,11,27.5500,29.0800,28.8800,0.0377,0.0000,1.5200,0
1986,2,12,27.7100,29.3700,29.2100,0.4242,0.0900,1.5200,1
1986,2,13,27.8400,29.1900,29.0600,0.2239,0.0000,1.5200,1
1986,2,14,27.5300,28.7700,28.2900,-0.1058,0.0000,1.5200,1
1986,2,15,27.2400,28.5900,27.8600,-0.3600,0.0000,1.5200,1
1986,2,16,27.2700,28.6000,28.5800,-0.2279,0.0000,1.5200,1
1986,2,17,27.2600,28.5100,28.4500,-0.3086,0.0000,1.3757,1
1986,2,18,27.2300,28.4300,28.4100,-0.3736,0.0000,1.2257,1
1986,2,19,27.2700,28.4500,27.7700,-0.5329,0.0000,1.2257,0
1986,2,20,27.4200,28.5300,28.1900,-0.3236,0.0000,1.2257,0
1986,2,21,27.6300,28.8800,28.1400,-0.2193,0.0000,1.0557,0
1986,2,22,28.1900,29.5200,29.1500,0.6000,0.2400,1.0557,1
1986,2,23,28.6300,29.6600,28.7900,0.6571,0.3700,1.0557,1
1986,2,24,28.4500,29.5400,28.8500,0.4961,0.3000,1.0557,1
1986,2,25,28.2400,29.2800,28.9500,0.4457,0.3100,1.0557,1
1986,2,26,28.6100,29.9300,29.4500,1.0729,0.6900,1.0557,1
1986,2,27,28.5100,30.0300,29.2500,1.0786,0.7600,1.0557,1
1986,2,28,28.5800,30.1800,29.8500,1.3507,0.9300,1.0557,1
1986,3,1,28.6700,30.1800,29.4600,1.1750,0.9300,1.0557,1
1986,3,2,28.6500,29.9700,29.3100,1.1125,0.8100,1.0557,1
1986,3,3,28.0300,30.0400,29.7600,1.0743,0.5500,1.0557,1
1986,3,4,27.7600,29.8900,29.4500,0.8329,0.3600,1.0557,1
1986,3,5,27.4200,29.9200,29.3900,0.7600,0.2200,1.0557,1
1986,3,6,27.2000,29.5500,29.0200,0.4411,0.0000,1.0557,1
1986,3,7,27.1800,29.3900,28.9700,0.3729,0.0000,1.0557,1
1986,3,8,27.2400,29.4100,29.0000,0.3600,0.0000,1.0557,1
1986,3,9,27.3100,29.3300,29.2800,0.5493,0.0000,1.0557,1
1986,3,10,27.3200,29.2900,29.2500,0.5261,0.0000,1.0557,1
1986,3,11,27.1400,29.1000,28.8500,0.3014,0.0000,1.0557,1
1986,3,12,27.1200,28.9100,28.7800,0.1964,0.0000,1.0557,0
1986,3,13,26.9100,28.8200,28.5800,0.0529,0.0000,1.0557,0
1986,3,14,26.9400,28.7500,28.6500,0.0425,0.0000,1.0557,0
1986,3,15,26.9200,28.7500,28.6800,0.0800,0.0000,1.0557,0
1986,3,16,27.2800,28.6500,27.9300,-0.2232,0.0000,1.0557,0
1986,3,17,27.6500,28.7000,28.4800,0.2032,0.0000,1.0557,0
1986,3,18,27.6600,28.7300,28.4600,0.2600,0.0000,1.0557,0
1986,3,19,27.9800,28.8600,28.5600,0.4235,0.1200,1.0557,1
1986,3,20,28.0700,28.8000,28.5700,0.4419,0.1200,1.0557,1
1986,3,21,28.1100,28.8500,28.6000,0.5065,0.1800,1.0557,1
1986,3,22,27.7900,28.6900,28.0500,0.0471,0.0000,1.0557,1
1986,3,23,27.7200,28.6700,28.0400,0.0016,0.0000,1.0557,1
1986,3,24,27.7900,28.6600,28.0500,0.0565,0.0000,0.8814,1
1986,3,25,27.6200,28.6000,28.0600,0.0023,0.0000,0.6857,1
1986,3,26,27.7700,28.8600,28.2500,0.2997,0.0000,0.4986,1
1986,3,27,27.3800,28.6800,28.0900,0.1235,0.0000,0.3171,1
1986,3,28,27.3700,28.8200,28.2100,0.2787,0.0000,0.1429,0
1986,3,29,27.0200,28.8000,28.0100,0.0932,0.0000,0.0000,0
1986,3,30,27.1800,28.7600,28.0600,0.1574,0.0000,0.0000,0
1986,3,31,27.2700,28.7700,28.0700,0.1823,0.0000,0.0000,0
1986,4,1,27.4400,28.8300,28.2600,0.3971,0.0000,0.0000,0
1986,4,2,27.3100,28.7700,28.0600,0.2339,0.0000,0.0000,0
1986,4,3,27.2800,28.7700,27.9900,0.1629,0.0000,0.0000,0
1986,4,4,27.1100,28.7500,27.7900,-0.0319,0.0000,0.0000,0
1986,4,5,26.6700,28.6700,28.4500,0.0829,0.0000,0.0000,0
1986,4,6,26.7400,28.6000,28.4100,0.0558,0.0000,0.0000,0
1986,4,7,26.7700,28.5200,28.3100,-0.0094,0.0000,0.0000,0
1986,4,8,26.8800,28.2900,27.7900,-0.3352,0.0000,0.0000,0
1986,4,9,27.0200,28.5900,28.5300,0.2471,0.0000,0.0000,0
1986,4,10,27.0700,28.8300,28.4100,0.2994,0.0000,0.0000,0
1986,4,11,27.0200,28.7100,28.4400,0.1881,0.0000,0.0000,0
1986,4,12,27.1500,28.4700,28.2300,0.0726,0.0000,0.0000,0
1986,4,13,26.7900,28.2900,28.0200,-0.0623,0.0000,0.0000,0
1986,4,14,26.8200,28.4400,28.2000,0.0745,0.0000,0.0000,0
1986,4,15,26.8700,28.5200,28.3400,0.1800,0.0000,0.0000,0
1986,4,16,26.9400,28.3600,28.0900,0.0177,0.0000,0.0000,0
1986,4,17,26.8400,28.0500,27.9000,-0.1440,0.0000,0.0000,0
1986,4,18,26.9700,27.9700,27.3700,-0.3820,0.0000,0.0000,0
1986,4,19,27.0200,27.8600,27.4000,-0.3207,0.0000,0.0000,0
1986,4,20,26.9100,27.7300,27.0200,-0.5417,0.0000,0.0000,0
1986,4,21,26.5100,27.3900,27.0600,-0.6240,0.0000,0.0000,0
1986,4,22,26.6800,27.6000,27.0700,-0.4367,0.0000,0.0000,0
1986,4,23,26.8500,28.1300,27.6300,0.0707,0.0000,0.0000,0
1986,4,24,27.2600,28.2100,27.6400,0.1160,0.0000,0.0000,0
1986,4,25,27.4500,28.4800,27.8700,0.3967,0.0000,0.0000,0
1986,4,26,27.5100,28.6000,27.8400,0.3763,0.0000,0.0000,0
1986,4,27,27.5800,28.5800,27.8900,0.4460,0.0000,0.0000,0
1986,4,28,27.6200,28.5000,27.7600,0.3500,0.0000,0.0000,0
1986,4,29,27.6300,28.6700,27.8300,0.4400,0.0000,0.0000,0
1986,4,30,27.9200,29.1100,28.3900,1.1200,0.0000,0.0000,0
1986,5,1,27.5300,28.7900,28.2200,0.9593,0.0000,0.0000,0
1986,5,2,27.5400,28.8700,28.1600,0.9137,0.0000,0.0000,0
1986,5,3,27.5700,28.9900,28.1200,0.8880,0.0000,0.0000,0
1986,5,4,27.6200,29.0500,28.1800,0.9723,0.0000,0.0000,0
1986,5,5,27.5500,28.8700,27.9800,0.6967,0.0000,0.0000,0
1986,5,6,27.5800,28.7900,28.0300,0.7630,0.0000,0.0000,0
1986,5,7,27.5500,28.6600,28.3400,1.0260,0.0000,0.0000,0
1986,5,8,28.3600,29.4500,28.8900,1.7790,0.3800,0.0000,1
1986,5,9,27.9400,29.1400,28.4800,1.3920,0.0000,0.0000,1
1986,5,10,27.6000,29.0000,28.2200,1.1783,0.0000,0.0000,1
1986,5,11,27.0500,28.7000,28.3400,0.9593,0.0000,0.0000,1
1986,5,12,27.0800,28.8500,27.9400,0.6990,0.0000,0.0000,1
1986,5,13,27.1000,28.8300,28.3500,1.0540,0.0000,0.0000,1
1986,5,14,26.9500,28.7900,28.3100,1.1003,0.0000,0.0000,1
1986,5,15,26.7400,28.6200,28.2000,0.9200,0.0000,0.0000,0
1986,5,16,26.6300,27.9700,27.7700,0.5413,0.0000,0.0000,0
1986,5,17,25.8700,27.6800,27.4200,0.1671,0.0000,0.0000,0
1986,5,18,25.4900,27.3300,26.4500,-0.5952,0.0000,0.0000,0
1986,5,19,25.6200,27.5300,27.3300,0.1281,0.0000,0.0000,0
1986,5,20,25.9900,27.4100,27.3200,0.1490,0.0000,0.0000,0
1986,5,21,25.7200,27.6100,26.5800,-0.4506,0.0000,0.0000,0
1986,5,22,25.5700,27.7700,26.5900,-0.4652,0.0000,0.0000,0
1986,5,23,25.7200,27.7000,26.7300,-0.1571,0.0000,0.0000,0
1986,5,24,25.9200,27.7600,26.9000,0.0090,0.0000,0.0000,0
1986,5,25,26.0600,27.9000,26.9900,0.1497,0.0000,0.0000,0
1986,5,26,26.9400,28.0500,27.8000,0.7997,0.0000,0.0000,0
1986,5,27,26.5300,27.5100,27.0400,0.2039,0.0000,0.0000,0
1986,5,28,26.3500,27.3100,26.9300,0.1419,0.0000,0.0000,0
1986,5,29,26.1900,27.1400,26.7600,0.0052,0.0000,0.0000,0
1986,5,30,26.4400,27.2300,26.8800,0.1835,0.0000,0.0000,0
1986,5,31,26.5400,27.7100,27.4500,0.8361,0.0000,0.0000,0
1986,6,1,26.4300,27.6500,27.3700,0.7884,0.0000,0.0000,0
1986,6,2,26.3100,27.6200,27.4100,0.8706,0.0000,0.0000,0
1986,6,3,25.9800,27.1900,26.9400,0.4229,0.0000,0.0000,0
1986,6,4,25.9500,27.0600,26.8900,0.4052,0.0000,0.0000,0
1986,6,5,25.3000,26.7800,26.5600,0.0839,0.0000,0.0000,0
1986,6,6,25.4700,26.6900,26.4800,0.0455,0.0000,0.0000,0
1986,6,7,25.6100,26.8600,26.6600,0.2323,0.0000,0.0000,0
1986,6,8,25.7700,26.9500,26.5400,0.2523,0.0000,0.0000,0
1986,6,9,25.5000,26.7800,26.3700,0.1200,0.0000,0.0000,0
1986,6,10,25.1700,26.3500,25.9500,-0.1429,0.0000,0.0000,0
1986,6,11,25.1100,26.1700,25.8700,-0.3087,0.0000,0.0000,0
1986,6,12,25.3300,26.2700,26.0000,0.0023,0.0000,0.0000,0
1986,6,13,25.4100,26.2800,26.0200,-0.0794,0.0000,0.0000,0
1986,6,14,25.9200,26.8600,26.5000,0.5068,0.0000,0.0000,0
1986,6,15,25.8800,26.8000,26.3800,0.3300,0.0000,0.0000,0
1986,6,16,25.8500,26.8000,26.3600,0.3580,0.0000,0.0000,0
1986,6,17,25.8200,26.6100,26.1200,0.2360,0.0000,0.0000,0
1986,6,18,26.0400,27.4700,26.4200,0.6670,0.0000,0.0000,0
1986,6,19,26.2400,27.8500,26.6100,0.8947,0.0000,0.0000,0
1986,6,20,26.4500,28.1400,26.8900,1.2150,0.0000,0.0000,0
1986,6,21,26.4200,28.0100,27.0100,1.3220,0.0000,0.0000,0
1986,6,22,26.3300,27.7500,26.6800,0.7367,0.0000,0.0000,0
1986,6,23,26.4900,27.5700,26.9400,1.3040,0.0000,0.0000,0
1986,6,24,26.3700,27.2100,26.8500,1.2140,0.0000,0.0000,0
1986,6,25,26.2200,27.0800,26.8800,0.9867,0.0000,0.0000,0
1986,6,26,26.0800,27.3100,26.6700,0.8570,0.0000,0.0000,0
1986,6,27,25.9300,26.8500,26.5400,0.7080,0.0000,0.0000,0
1986,6,28,25.9000,26.9200,26.3400,0.7337,0.0000,0.0000,0
1986,6,29,25.5900,26.5200,26.0800,0.5140,0.0000,0.0000,0
1986,6,30,25.6600,26.4300,26.1300,0.5900,0.0000,0.0000,0
1986,7,1,25.6800,26.4600,26.2700,0.5993,0.0000,0.0000,0
1986,7,2,26.0900,26.8300,26.3800,0.8030,0.0000,0.0000,0
1986,7,3,25.9000,27.1400,26.6800,1.0280,0.0000,0.0000,0
1986,7,4,25.8000,26.9700,26.3800,0.8410,0.0000,0.0000,0
1986,7,5,25.4400,26.5200,26.1200,0.2000,0.0000,0.0000,0
1986,7,6,25.3600,26.2600,25.7300,0.2610,0.0000,0.0000,0
1986,7,7,25.4800,26.2600,25.7700,0.3860,0.0000,0.0000,0
1986,7,8,25.6500,26.4200,26.0100,0.5587,0.0000,0.0000,0
1986,7,9,25.2400,26.0200,25.5300,0.2160,0.0000,0.0000,0
1986,7,10,25.1800,25.9700,25.4600,0.1533,0.0000,0.0000,0
1986,7,11,25.0400,25.8600,25.4100,0.0207,0.0000,0.0000,0
1986,7,12,24.6000,25.6900,25.4600,0.0840,0.0000,0.0000,0
1986,7,13,24.9200,25.7800,25.5200,0.2953,0.0000,0.0000,0
1986,7,14,25.0100,25.9400,25.7300,0.4337,0.0000,0.0000,0
1986,7,15,25.1400,26.0100,25.6100,0.3500,0.0000,0.0000,0
1986,7,16,25.3800,26.2700,25.8100,0.5094,0.0000,0.0000,0
1986,7,17,25.1200,26.0700,25.6500,0.3787,0.0000,0.0000,0
1986,7,18,24.9700,25.9500,25.2500,0.0252,0.0000,0.0000,0
1986,7,19,25.0800,25.9900,25.2600,0.0848,0.0000,0.0000,0
1986,7,20,25.1900,26.7700,25.6000,0.4603,0.0000,0.0000,0
1986,7,21,25.4000,26.4900,25.6400,0.6523,0.0000,0.0000,0
1986,7,22,25.2200,26.2400,25.7400,0.6632,0.0000,0.0000,0
1986,7,23,25.4700,26.4800,26.0100,1.0823,0.0000,0.0000,0
1986,7,24,25.6700,26.7600,26.4100,1.3755,0.0000,0.0000,0
1986,7,25,25.9300,26.9300,26.5600,1.5706,0.0000,0.0000,0
1986,7,26,26.2700,27.3300,26.8700,1.8587,0.0000,0.0000,0
1986,7,27,25.9900,27.1100,26.7200,1.6352,0.0000,0.0000,0
1986,7,28,25.8300,26.9400,26.5200,1.3274,0.0000,0.0000,0
1986,7,29,25.8000,26.8400,26.3500,1.3284,0.0000,0.0000,0
1986,7,30,25.0900,26.2700,26.1100,0.9845,0.0000,0.0000,0
1986,7,31,24.9900,26.0300,25.9200,0.8010,0.0000,0.0000,0
1986,8,1,24.7200,25.8300,25.4300,0.4181,0.0000,0.0000,0
1986,8,2,25.2600,26.0600,25.7100,0.7368,0.0000,0.0000,0
1986,8,3,25.9200,26.6000,26.2200,1.2632,0.0000,0.0000,0
1986,8,4,26.0600,27.0800,26.7000,1.6377,0.0000,0.0000,0
1986,8,5,25.7100,27.0200,26.5600,1.5526,0.0000,0.0000,0
1986,8,6,25.3400,26.7200,26.3000,1.2703,0.0000,0.0000,0
1986,8,7,25.3200,26.9300,26.8900,1.7871,0.0000,0.0000,0
1986,8,8,24.9100,26.7500,26.5000,1.4903,0.0000,0.0000,0
1986,8,9,25.0000,26.6900,26.4500,1.4774,0.0000,0.0000,0
1986,8,10,25.5700,27.0200,26.2700,1.2865,0.0000,0.0000,0
1986,8,11,25.1400,26.6600,25.8900,0.8239,0.0000,0.0000,0
1986,8,12,25.1500,26.7700,26.5000,1.4819,0.0000,0.0000,0
1986,8,13,25.2800,26.7100,26.3200,1.4319,0.0000,0.0000,0
1986,8,14,25.6200,27.0500,26.7200,1.8013,0.0000,0.0000,0
1986,8,15,25.7300,27.5500,27.0000,2.1400,0.0000,0.0000,0
1986,8,16,25.7500,27.8100,27.2800,2.3910,0.0000,0.0000,0
1986,8,17,25.7600,27.6400,26.9600,2.1474,0.0000,0.0000,0
1986,8,18,26.0800,27.6200,27.0900,2.3142,0.0000,0.0000,0
1986,8,19,25.6900,26.7500,26.1000,0.9539,0.0000,0.0000,0
1986,8,20,25.4700,26.5400,26.5100,1.1639,0.0000,0.0000,0
1986,8,21,25.3400,26.4800,26.0000,0.7739,0.0000,0.0000,0
1986,8,22,25.7300,26.8900,26.2900,1.2894,0.0000,0.0000,0
1986,8,23,25.8000,27.0600,26.3800,1.4181,0.0000,0.0000,0
1986,8,24,25.7500,27.0700,26.3100,1.3487,0.0000,0.0000,0
1986,8,25,25.2200,26.7200,25.9100,0.9397,0.0000,0.0000,0
1986,8,26,24.7700,26.6500,25.8100,0.4906,0.0000,0.0000,0
1986,8,27,24.7700,26.2400,25.4800,0.5668,0.0000,0.0000,0
1986,8,28,24.9100,26.2400,25.6700,0.8148,0.0000,0.0000,0
1986,8,29,25.2400,26.5100,25.9600,1.0319,0.0000,0.0000,0
1986,8,30,25.6000,26.3500,25.8700,0.8100,0.0000,0.0000,0
1986,8,31,25.5300,26.3000,25.9100,1.0239,0.0000,0.0000,0
1986,9,1,25.5300,26.5700,26.1000,0.8100,0.0000,0.0000,0
1986,9,2,25.7600,27.0400,26.1500,1.1835,0.0000,0.0000,0
1986,9,3,25.4000,27.0500,26.0800,1.0639,0.0000,0.0000,0
1986,9,4,25.4600,27.0100,26.0400,1.0006,0.0000,0.0000,0
1986,9,5,25.4400,26.8300,26.0400,0.9806,0.0000,0.0000,0
1986,9,6,25.4000,26.6500,25.9100,0.7213,0.0000,0.0000,0
1986,9,7,25.3800,26.4000,25.8700,0.7797,0.0000,0.0000,0
1986,9,8,25.4100,26.5000,25.9900,0.8800,0.0000,0.0000,0
1986,9,9,24.9100,25.8400,25.3100,0.1600,0.0000,0.0000,0
1986,9,10,25.0200,26.0000,25.5600,0.4148,0.0000,0.0000,0
1986,9,11,25.2000,26.2500,25.7600,0.6265,0.0000,0.0000,0
1986,9,12,25.4500,26.2900,25.9200,0.7619,0.0000,0.0000,0
1986,9,13,25.4800,26.3500,25.8400,0.7032,0.0000,0.0000,0
1986,9,14,25.7400,27.2000,26.8200,1.1135,0.0000,0.0000,0
1986,9,15,26.0500,27.3200,26.5500,1.3700,0.0000,0.0000,0
1986,9,16,26.0900,27.1700,26.5400,1.3500,0.0000,0.0000,0
1986,9,17,26.3900,27.3600,26.6100,1.3327,0.0000,0.0000,0
1986,9,18,26.4800,27.6500,27.0900,1.6180,0.0000,0.0000,0
1986,9,19,26.6000,27.7800,27.1500,1.6833,0.0000,0.0000,0
1986,9,20,26.7700,28.1500,27.2600,1.7133,0.0000,0.0000,0
1986,9,21,26.9200,28.3800,27.5700,2.0240,0.0000,0.0000,0
1986,9,22,26.5900,28.0900,27.2100,1.6483,0.0000,0.0000,0
1986,9,23,26.3700,27.6800,27.0300,1.4220,0.0000,0.0000,0
1986,9,24,25.8400,27.3900,26.7600,0.9090,0.0000,0.0000,0
1986,9,25,25.3700,26.9300,25.8800,0.2300,0.0000,0.0000,0
1986,9,26,25.3300,26.8500,25.9400,0.2747,0.0000,0.0000,0
1986,9,27,25.2000,26.6000,25.6800,0.1160,0.0000,0.0000,0
1986,9,28,25.5100,26.6000,25.8200,0.1757,0.0000,0.0000,0
1986,9,29,25.8700,26.8700,26.0700,0.4007,0.0000,0.0000,0
1986,9,30,26.0000,27.2100,26.3200,0.6750,0.0000,0.0000,0
1986,10,1,25.7300,27.5100,26.2500,0.5873,0.0000,0.0000,0
1986,10,2,25.5600,27.6200,26.1500,0.4830,0.0000,0.0000,0
1986,10,3,25.7800,28.4000,27.5700,1.1580,0.0000,0.0000,0
1986,10,4,25.8500,28.1100,27.7200,1.0500,0.0000,0.0000,0
1986,10,5,25.9100,28.0100,27.7500,1.0767,0.0000,0.0000,0
1986,10,6,25.7500,27.4800,27.3500,0.5930,0.0000,0.0000,0
1986,10,7,25.5600,27.3700,27.2700,0.5200,0.0000,0.0000,0
1986,10,8,25.7400,27.3700,27.3500,0.4823,0.0000,0.0000,0
1986,10,9,25.7300,27.3200,27.0200,0.4980,0.0000,0.0000,0
1986,10,10,25.8600,27.3900,26.9100,0.4217,0.0000,0.0000,0
1986,10,11,25.5500,27.2300,26.7600,0.2327,0.0000,0.0000,0
1986,10,12,25.3400,27.0700,26.6400,-0.0030,0.0000,0.0000,0
1986,10,13,25.3500,27.1200,26.8100,0.0413,0.0000,0.0000,0
1986,10,14,25.5700,27.3500,26.9900,0.1907,0.0000,0.0000,0
1986,10,15,25.6400,27.5300,27.1100,0.2700,0.0000,0.0000,0
1986,10,16,25.7700,27.7300,27.3300,0.4316,0.0000,0.0000,0
1986,10,17,26.3100,28.2600,27.7700,0.8732,0.0000,0.0000,0
1986,10,18,26.2300,28.0400,27.5000,0.5839,0.0000,0.0000,0
1986,10,19,26.2200,27.9700,27.5400,0.5277,0.0000,0.0000,0
1986,10,20,26.1800,27.8300,27.5300,0.4113,0.0000,0.0000,0
1986,10,21,26.1100,27.6100,27.5900,0.2090,0.0000,0.0000,0
1986,10,22,26.4400,27.9900,27.7800,0.4794,0.0000,0.0000,0
1986,10,23,26.4300,27.7600,27.2000,0.7655,0.0000,0.0000,0
1986,10,24,26.7900,27.9000,27.4700,0.9774,0.0000,0.0000,0
1986,10,25,26.8400,27.9300,27.3200,0.8284,0.0000,0.0000,0
1986,10,26,26.9800,28.4000,27.5600,1.1577,0.0000,0.0000,0
1986,10,27,26.8400,28.4600,27.4800,1.0694,0.0000,0.0000,0
1986,10,28,27.7300,28.5900,28.3000,1.7610,0.0000,0.0000,0
1986,10,29,27.7000,28.7900,28.3700,1.8790,0.0000,0.0000,0
1986,10,30,27.7700,28.9900,28.4400,1.9245,0.0000,0.0000,0
1986,10,31,27.9400,28.9600,28.3000,1.7213,0.0000,0.0000,0
1986,11,1,27.7900,28.8600,28.5700,1.7716,0.0000,0.0000,0
1986,11,2,27.4900,28.9300,28.7200,0.9223,0.0000,0.0000,0
1986,11,3,26.6900,28.3600,27.9000,0.1274,0.0000,0.0000,0
1986,11,4,26.9300,28.4800,28.1500,0.3152,0.0000,0.0000,0
1986,11,5,27.0600,28.5500,28.2300,0.3474,0.0000,0.0000,0
1986,11,6,27.7000,29.4300,28.9400,1.1571,0.0000,0.0000,0
1986,11,7,27.4800,29.5100,28.7300,1.0806,0.0000,0.0000,0
1986,11,8,27.5000,29.4800,28.8900,0.9477,0.0000,0.0000,0
1986,11,9,27.3200,28.8400,28.3900,0.7197,0.0000,0.0000,0
1986,11,10,27.2700,28.7700,28.3500,0.5429,0.0000,0.0000,0
1986,11,11,27.7500,28.7000,28.1400,1.0232,0.0000,0.0000,0
1986,11,12,27.7200,28.6800,28.2100,0.9913,0.0000,0.0000,0
1986,11,13,27.4400,28.4700,27.9300,0.7336,0.0000,0.0000,0
1986,11,14,27.3600,28.6600,27.9600,0.6668,0.0000,0.0000,0
1986,11,15,27.7200,28.9500,28.9300,0.4500,0.0000,0.0000,0
1986,11,16,27.5700,28.9700,28.9400,0.3850,0.0000,0.0000,0
1986,11,17,27.6000,29.0300,28.8100,0.4620,0.0000,0.0000,0
1986,11,18,27.2300,29.1100,28.6500,0.4110,0.0000,0.0000,0
1986,11,19,27.3500,29.7700,29.2100,0.9127,0.0700,0.0000,1
1986,11,20,28.1500,30.0000,29.6700,1.3367,0.5300,0.0000,1
1986,11,21,27.3200,28.8400,28.7800,0.1740,0.0000,0.0000,1
1986,11,22,27.0700,28.4200,28.3400,-0.2067,0.0000,0.0000,1
1986,11,23,27.2500,28.4600,27.6700,0.1840,0.0000,0.0000,1
1986,11,24,27.4000,28.4600,27.8500,0.2260,0.0000,0.0000,1
1986,11,25,28.1900,29.7100,29.6400,1.0167,0.4400,0.0000,1
